Id,Label
565,5
566,5
567,0
568,8
569,7
570,6
571,8
572,0
573,1
574,3
575,6
576,3
577,5
578,1
579,8
580,7
581,6
582,1
583,7
584,7
585,6
586,0
587,5
588,1
589,0
590,4
591,8
592,6
593,6
594,3
595,1
596,7
597,0
598,8
599,5
600,5
601,3
602,3
603,0
604,1
605,5
606,0
607,8
608,6
609,1
610,7
611,3
612,0
613,4
614,1
615,7
616,1
617,7
618,5
619,8
620,1
621,7
622,8
623,8
624,3
625,4
626,6
627,5
628,8
629,6
630,5
631,5
632,8
633,6
634,4
635,5
636,6
637,0
638,5
639,5
640,7
641,4
642,0
643,5
644,8
645,7
646,8
647,8
648,7
649,6
650,5
651,3
652,0
653,1
654,8
655,4
656,5
657,6
658,8
659,4
660,8
661,5
662,5
663,0
664,7
665,5
666,5
667,7
668,6
669,5
670,6
671,8
672,6
673,5
674,3
675,4
676,5
677,7
678,3
679,5
680,3
681,6
682,0
683,3
684,4
685,3
686,4
687,8
688,4
689,0
690,3
691,5
692,1
693,5
694,8
695,3
696,8
697,0
698,0
699,0
700,5
701,5
702,3
703,5
704,6
705,0
706,0
707,8
708,5
709,5
710,5
711,3
712,5
713,1
714,0
715,0
716,5
717,1
718,4
719,8
720,7
721,1
722,7
723,8
724,4
725,4
726,4
727,1
728,0
729,3
730,6
731,3
732,5
733,3
734,5
735,3
736,3
737,4
738,7
739,5
740,8
741,8
742,7
743,7
744,0
745,7
746,7
747,0
748,4
749,1
750,3
751,7
752,7
753,4
754,5
755,8
756,4
757,8
758,5
759,1
760,0
761,3
762,5
763,6
764,7
765,5
766,3
767,8
768,8
769,5
770,7
771,1
772,6
773,3
774,3
775,5
776,3
777,6
778,6
779,7
780,7
781,4
782,7
783,4
784,8
785,6
786,7
787,5
788,8
789,5
790,6
791,5
792,0
793,8
794,8
795,5
796,3
797,1
798,8
799,5
800,0
801,5
802,7
803,5
804,7
805,0
806,5
807,0
808,7
809,5
810,1
811,6
812,8
813,5
814,4
815,4
816,3
817,5
818,0
819,5
820,5
821,3
822,7
823,3
824,5
825,8
826,6
827,5
828,1
829,5
830,7
831,1
832,3
833,8
834,6
835,0
836,7
837,8
838,0
839,0
840,1
841,8
842,8
843,3
844,5
845,5
846,4
847,8
848,7
849,5
850,8
851,0
852,1
853,4
854,4
855,6
856,3
857,8
858,8
859,1
860,5
861,4
862,5
863,5
864,7
865,0
866,8
867,8
868,1
869,5
870,3
871,5
872,7
873,5
874,3
875,0
876,7
877,4
878,8
879,6
880,3
881,5
882,8
883,1
884,3
885,4
886,4
887,1
888,1
889,8
890,6
891,6
892,4
893,4
894,3
895,5
896,0
897,3
898,5
899,1
900,4
901,5
902,6
903,6
904,6
905,5
906,0
907,0
908,5
909,5
910,5
911,7
912,0
913,8
914,8
915,1
916,5
917,3
918,8
919,0
920,1
921,5
922,8
923,5
924,3
925,3
926,8
927,6
928,4
929,5
930,4
931,6
932,8
933,8
934,5
935,4
936,7
937,0
938,4
939,7
940,5
941,6
942,6
943,4
944,5
945,3
946,8
947,8
948,5
949,3
950,1
951,6
952,7
953,5
954,4
955,8
956,4
957,7
958,8
959,0
960,4
961,4
962,5
963,0
964,0
965,3
966,3
967,0
968,4
969,5
970,8
971,5
972,8
973,0
974,8
975,6
976,3
977,1
978,8
979,8
980,7
981,1
982,5
983,4
984,0
985,7
986,3
987,6
988,5
989,3
990,7
991,8
992,4
993,7
994,6
995,8
996,1
997,0
998,0
999,0
1000,1
1001,6
1002,7
1003,6
1004,1
1005,3
1006,6
1007,0
1008,1
1009,3
1010,1
1011,4
1012,3
1013,1
1014,4
1015,8
1016,8
1017,6
1018,1
1019,8
1020,0
1021,1
1022,3
1023,0
1024,6
1025,6
1026,7
1027,8
1028,5
1029,7
1030,0
1031,4
1032,5
1033,7
1034,1
1035,8
1036,3
1037,7
1038,5
1039,6
1040,4
1041,8
1042,6
1043,7
1044,0
1045,5
1046,4
1047,8
1048,3
1049,5
1050,4
1051,5
1052,4
1053,5
1054,7
1055,5
1056,6
1057,5
1058,5
1059,3
1060,8
1061,4
1062,5
1063,8
1064,1
1065,0
1066,6
1067,8
1068,7
1069,4
1070,5
1071,1
1072,0
1073,8
1074,5
1075,8
1076,5
1077,5
1078,1
1079,1
1080,6
1081,5
1082,5
1083,7
1084,8
1085,5
1086,3
1087,1
1088,5
1089,6
1090,5
1091,8
1092,8
1093,7
1094,5
1095,7
1096,5
1097,5
1098,5
1099,5
1100,3
1101,3
1102,8
1103,8
1104,5
1105,5
1106,3
1107,0
1108,8
1109,5
1110,6
1111,7
1112,0
1113,4
1114,3
1115,8
1116,4
1117,1
1118,7
1119,3
1120,3
1121,0
1122,7
1123,8
1124,4
1125,3
1126,6
1127,3
1128,8
1129,5
1130,5
1131,4
1132,7
1133,5
1134,7
1135,8
1136,1
1137,7
1138,3
1139,3
1140,5
1141,7
1142,4
1143,5
1144,0
1145,8
1146,3
1147,8
1148,0
1149,6
1150,7
1151,8
1152,1
1153,6
1154,3
1155,0
1156,5
1157,3
1158,4
1159,1
1160,8
1161,8
1162,0
1163,4
1164,3
1165,5
1166,5
1167,4
1168,7
1169,3
1170,0
1171,5
1172,7
1173,0
1174,7
1175,0
1176,5
1177,0
1178,5
1179,4
1180,8
1181,0
1182,7
1183,0
1184,0
1185,5
1186,6
1187,5
1188,3
1189,3
1190,1
1191,5
1192,5
1193,5
1194,5
1195,8
1196,7
1197,6
1198,6
1199,8
1200,1
1201,7
1202,3
1203,8
1204,7
1205,5
1206,7
1207,6
1208,5
1209,5
1210,1
1211,7
1212,1
1213,7
1214,4
1215,5
1216,5
1217,5
1218,7
1219,4
1220,0
1221,3
1222,1
1223,6
1224,0
1225,7
1226,7
1227,4
1228,4
1229,8
1230,5
1231,5
1232,8
1233,4
1234,5
1235,3
1236,5
1237,5
1238,8
1239,6
1240,5
1241,5
1242,5
1243,3
1244,0
1245,0
1246,6
1247,8
1248,5
1249,7
1250,0
1251,5
1252,3
1253,4
1254,5
1255,5
1256,7
1257,8
1258,3
1259,3
1260,0
1261,0
1262,8
1263,4
1264,7
1265,5
1266,5
1267,8
1268,5
1269,7
1270,3
1271,1
1272,1
1273,5
1274,3
1275,5
1276,1
1277,4
1278,7
1279,6
1280,1
1281,5
1282,5
1283,6
1284,6
1285,5
1286,5
1287,7
1288,3
1289,5
1290,8
1291,5
1292,6
1293,0
1294,3
1295,4
1296,0
1297,0
1298,0
1299,6
1300,7
1301,1
1302,5
1303,5
1304,8
1305,7
1306,5
1307,5
1308,0
1309,5
1310,3
1311,6
1312,1
1313,0
1314,5
1315,6
1316,8
1317,5
1318,3
1319,1
1320,6
1321,8
1322,8
1323,4
1324,1
1325,7
1326,3
1327,1
1328,0
1329,5
1330,4
1331,1
1332,6
1333,1
1334,7
1335,1
1336,8
1337,5
1338,7
1339,0
1340,5
1341,5
1342,4
1343,4
1344,7
1345,6
1346,0
1347,6
1348,0
1349,8
1350,0
1351,0
1352,6
1353,7
1354,8
1355,8
1356,5
1357,5
1358,6
1359,8
1360,5
1361,7
1362,3
1363,3
1364,5
1365,6
1366,3
1367,5
1368,0
1369,4
1370,0
1371,5
1372,5
1373,5
1374,7
1375,8
1376,8
1377,6
1378,5
1379,4
1380,8
1381,0
1382,5
1383,0
1384,3
1385,3
1386,6
1387,3
1388,0
1389,5
1390,3
1391,6
1392,4
1393,8
1394,7
1395,4
1396,7
1397,5
1398,3
1399,8
1400,5
1401,1
1402,7
1403,0
1404,0
1405,4
1406,1
1407,1
1408,6
1409,0
1410,4
1411,5
1412,5
1413,7
1414,5
1415,5
1416,4
1417,3
1418,8
1419,3
1420,5
1421,7
1422,8
1423,3
1424,5
1425,7
1426,6
1427,8
1428,7
1429,1
1430,5
1431,1
1432,1
1433,8
1434,1
1435,8
1436,0
1437,1
1438,1
1439,3
1440,0
1441,6
1442,5
1443,4
1444,4
1445,4
1446,5
1447,1
1448,4
1449,1
1450,1
1451,5
1452,4
1453,5
1454,3
1455,5
1456,5
1457,5
1458,5
1459,5
1460,8
1461,7
1462,3
1463,1
1464,8
1465,1
1466,5
1467,0
1468,6
1469,1
1470,5
1471,7
1472,1
1473,0
1474,8
1475,8
1476,5
1477,1
1478,5
1479,8
1480,5
1481,8
1482,0
1483,5
1484,5
1485,8
1486,0
1487,1
1488,8
1489,8
1490,3
1491,7
1492,5
1493,5
1494,7
1495,0
1496,0
1497,6
1498,0
1499,4
1500,3
1501,1
1502,3
1503,0
1504,3
1505,0
1506,5
1507,5
1508,1
1509,3
1510,8
1511,7
1512,5
1513,5
1514,1
1515,7
1516,6
1517,4
1518,6
1519,5
1520,8
1521,8
1522,5
1523,8
1524,8
1525,3
1526,1
1527,6
1528,6
1529,7
1530,8
1531,5
1532,6
1533,5
1534,0
1535,0
1536,5
1537,4
1538,0
1539,3
1540,7
1541,6
1542,3
1543,0
1544,5
1545,3
1546,5
1547,5
1548,1
1549,4
1550,1
1551,4
1552,1
1553,5
1554,3
1555,3
1556,0
1557,3
1558,0
1559,6
1560,7
1561,4
1562,5
1563,4
1564,3
1565,6
1566,7
1567,3
1568,1
1569,8
1570,1
1571,6
1572,8
1573,6
1574,3
1575,7
1576,5
1577,3
1578,0
1579,6
1580,7
1581,8
1582,4
1583,5
1584,3
1585,0
1586,5
1587,8
1588,5
1589,6
1590,8
1591,7
1592,7
1593,8
1594,4
1595,5
1596,7
1597,5
1598,0
1599,4
1600,7
1601,5
1602,0
1603,5
1604,6
1605,6
1606,8
1607,1
1608,3
1609,5
1610,8
1611,4
1612,5
1613,7
1614,5
1615,5
1616,8
1617,3
1618,4
1619,5
1620,3
1621,6
1622,7
1623,6
1624,0
1625,5
1626,8
1627,6
1628,0
1629,5
1630,0
1631,8
1632,6
1633,5
1634,7
1635,3
1636,1
1637,0
1638,1
1639,6
1640,3
1641,3
1642,8
1643,3
1644,8
1645,3
1646,4
1647,5
1648,7
1649,6
1650,4
1651,0
1652,5
1653,8
1654,6
1655,3
1656,3
1657,8
1658,7
1659,7
1660,7
1661,3
1662,5
1663,5
1664,3
1665,0
1666,0
1667,5
1668,0
1669,4
1670,1
1671,5
1672,6
1673,7
1674,6
1675,5
1676,0
1677,3
1678,3
1679,1
1680,4
1681,4
1682,3
1683,3
1684,3
1685,8
1686,4
1687,1
1688,6
1689,0
1690,5
1691,6
1692,0
1693,5
1694,8
1695,6
1696,5
1697,6
1698,7
1699,7
1700,8
1701,4
1702,3
1703,5
1704,8
1705,1
1706,5
1707,3
1708,1
1709,0
1710,6
1711,4
1712,7
1713,3
1714,5
1715,5
1716,7
1717,6
1718,1
1719,1
1720,1
1721,5
1722,7
1723,0
1724,7
1725,5
1726,8
1727,5
1728,5
1729,0
1730,7
1731,6
1732,5
1733,1
1734,5
1735,3
1736,0
1737,5
1738,4
1739,7
1740,0
1741,7
1742,7
1743,3
1744,5
1745,3
1746,4
1747,1
1748,8
1749,5
1750,5
1751,8
1752,5
1753,0
1754,3
1755,3
1756,7
1757,5
1758,4
1759,8
1760,3
1761,1
1762,5
1763,3
1764,1
1765,8
1766,1
1767,5
1768,0
1769,7
1770,5
1771,7
1772,8
1773,1
1774,7
1775,4
1776,7
1777,5
1778,4
1779,7
1780,7
1781,8
1782,5
1783,6
1784,1
1785,1
1786,8
1787,5
1788,0
1789,5
1790,7
1791,0
1792,8
1793,0
1794,0
1795,1
1796,7
1797,0
1798,5
1799,8
1800,7
1801,7
1802,8
1803,5
1804,7
1805,1
1806,3
1807,0
1808,7
1809,6
1810,7
1811,0
1812,4
1813,1
1814,6
1815,1
1816,8
1817,0
1818,1
1819,5
1820,4
1821,5
1822,3
1823,7
1824,7
1825,3
1826,7
1827,8
1828,7
1829,5
1830,1
1831,5
1832,5
1833,5
1834,3
1835,3
1836,0
1837,5
1838,5
1839,7
1840,0
1841,1
1842,0
1843,3
1844,5
1845,3
1846,5
1847,8
1848,3
1849,6
1850,3
1851,7
1852,5
1853,1
1854,4
1855,0
1856,7
1857,5
1858,8
1859,7
1860,5
1861,5
1862,0
1863,6
1864,1
1865,5
1866,5
1867,1
1868,0
1869,0
1870,1
1871,8
1872,6
1873,5
1874,5
1875,0
1876,5
1877,7
1878,4
1879,0
1880,7
1881,1
1882,8
1883,5
1884,3
1885,6
1886,3
1887,3
1888,5
1889,5
1890,0
1891,4
1892,0
1893,4
1894,3
1895,3
1896,5
1897,8
1898,6
1899,5
1900,3
1901,5
1902,3
1903,1
1904,0
1905,3
1906,5
1907,5
1908,3
1909,4
1910,3
1911,7
1912,0
1913,1
1914,0
1915,4
1916,6
1917,0
1918,5
1919,6
1920,4
1921,5
1922,6
1923,1
1924,5
1925,8
1926,3
1927,0
1928,3
1929,1
1930,3
1931,8
1932,3
1933,6
1934,5
1935,8
1936,5
1937,6
1938,0
1939,1
1940,8
1941,3
1942,3
1943,7
1944,5
1945,5
1946,3
1947,6
1948,1
1949,5
1950,1
1951,4
1952,6
1953,6
1954,1
1955,5
1956,1
1957,1
1958,7
1959,5
1960,0
1961,5
1962,7
1963,5
1964,7
1965,1
1966,0
1967,4
1968,5
1969,4
1970,3
1971,4
1972,5
1973,8
1974,8
1975,5
1976,0
1977,0
1978,4
1979,8
1980,7
1981,5
1982,0
1983,4
1984,8
1985,8
1986,4
1987,3
1988,8
1989,8
1990,5
1991,3
1992,7
1993,1
1994,4
1995,4
1996,6
1997,0
1998,5
1999,5
2000,5
2001,5
2002,8
2003,1
2004,0
2005,0
2006,5
2007,6
2008,0
2009,5
2010,6
2011,3
2012,7
2013,6
2014,0
2015,7
2016,5
2017,0
2018,5
2019,7
2020,0
2021,3
2022,7
2023,4
2024,1
2025,0
2026,8
2027,3
2028,1
2029,7
2030,8
2031,4
2032,5
2033,0
2034,4
2035,7
2036,4
2037,0
2038,6
2039,8
2040,4
2041,8
2042,7
2043,1
2044,7
2045,6
2046,0
2047,0
2048,7
2049,6
2050,7
2051,4
2052,5
2053,7
2054,6
2055,8
2056,3
2057,5
2058,4
2059,3
2060,5
2061,0
2062,1
2063,5
2064,4
2065,3
2066,1
2067,7
2068,8
2069,5
2070,6
2071,3
2072,0
2073,5
2074,4
2075,0
2076,6
2077,0
2078,5
2079,5
2080,7
2081,3
2082,7
2083,4
2084,6
2085,3
2086,0
2087,4
2088,6
2089,1
2090,1
2091,8
2092,5
2093,1
2094,4
2095,0
2096,3
2097,0
2098,1
2099,8
2100,7
2101,5
2102,6
2103,5
2104,1
2105,8
2106,1
2107,4
2108,7
2109,5
2110,7
2111,4
2112,4
2113,7
2114,0
2115,0
2116,6
2117,8
2118,5
2119,8
2120,5
2121,5
2122,7
2123,4
2124,6
2125,7
2126,5
2127,1
2128,8
2129,4
2130,4
2131,0
2132,5
2133,5
2134,1
2135,3
2136,5
2137,4
2138,4
2139,5
2140,5
2141,5
2142,8
2143,6
2144,5
2145,7
2146,5
2147,5
2148,7
2149,1
2150,5
2151,5
2152,5
2153,5
2154,5
2155,5
2156,1
2157,7
2158,6
2159,8
2160,6
2161,5
2162,5
2163,7
2164,5
2165,3
2166,7
2167,0
2168,6
2169,7
2170,5
2171,4
2172,7
2173,8
2174,7
2175,4
2176,7
2177,0
2178,7
2179,0
2180,5
2181,3
2182,5
2183,5
2184,0
2185,3
2186,4
2187,6
2188,3
2189,3
2190,0
2191,3
2192,3
2193,6
2194,5
2195,7
2196,4
2197,0
2198,0
2199,5
2200,5
2201,3
2202,0
2203,1
2204,7
2205,8
2206,4
2207,5
2208,4
2209,1
2210,5
2211,3
2212,8
2213,0
2214,4
2215,0
2216,1
2217,8
2218,5
2219,6
2220,1
2221,5
2222,8
2223,5
2224,3
2225,1
2226,1
2227,8
2228,7
2229,7
2230,5
2231,8
2232,1
2233,5
2234,6
2235,7
2236,0
2237,3
2238,6
2239,5
2240,3
2241,5
2242,0
2243,1
2244,7
2245,6
2246,3
2247,7
2248,7
2249,8
2250,7
2251,6
2252,6
2253,6
2254,5
2255,7
2256,3
2257,7
2258,8
2259,0
2260,5
2261,6
2262,5
2263,6
2264,3
2265,1
2266,1
2267,8
2268,1
2269,0
2270,8
2271,7
2272,6
2273,6
2274,7
2275,0
2276,1
2277,5
2278,5
2279,7
2280,5
2281,5
2282,6
2283,1
2284,1
2285,0
2286,3
2287,1
2288,4
2289,0
2290,6
2291,0
2292,1
2293,7
2294,6
2295,7
2296,5
2297,7
2298,5
2299,4
2300,6
2301,5
2302,0
2303,8
2304,4
2305,0
2306,8
2307,7
2308,1
2309,5
2310,6
2311,5
2312,8
2313,3
2314,5
2315,0
2316,3
2317,0
2318,7
2319,3
2320,1
2321,0
2322,8
2323,8
2324,3
2325,6
2326,8
2327,4
2328,5
2329,6
2330,4
2331,5
2332,6
2333,0
2334,6
2335,7
2336,7
2337,0
2338,5
2339,5
2340,5
2341,5
2342,5
2343,3
2344,5
2345,8
2346,0
2347,8
2348,1
2349,4
2350,5
2351,6
2352,4
2353,8
2354,5
2355,8
2356,4
2357,5
2358,0
2359,8
2360,5
2361,0
2362,3
2363,6
2364,7
2365,7
2366,0
2367,8
2368,1
2369,5
2370,7
2371,5
2372,3
2373,0
2374,5
2375,8
2376,5
2377,5
2378,3
2379,0
2380,0
2381,0
2382,5
2383,5
2384,3
2385,5
2386,7
2387,3
2388,8
2389,6
2390,5
2391,0
2392,1
2393,7
2394,7
2395,0
2396,7
2397,1
2398,6
2399,7
2400,5
2401,6
2402,3
2403,4
2404,8
2405,7
2406,7
2407,0
2408,8
2409,3
2410,4
2411,7
2412,5
2413,0
2414,4
2415,5
2416,8
2417,0
2418,7
2419,1
2420,8
2421,5
2422,3
2423,8
2424,7
2425,0
2426,1
2427,3
2428,8
2429,3
2430,5
2431,1
2432,1
2433,8
2434,5
2435,5
2436,8
2437,6
2438,0
2439,0
2440,5
2441,3
2442,1
2443,7
2444,3
2445,7
2446,1
2447,5
2448,6
2449,5
2450,0
2451,0
2452,5
2453,7
2454,0
2455,0
2456,7
2457,8
2458,8
2459,3
2460,0
2461,3
2462,0
2463,8
2464,4
2465,8
2466,3
2467,8
2468,7
2469,6
2470,3
2471,1
2472,7
2473,7
2474,6
2475,4
2476,4
2477,3
2478,5
2479,3
2480,6
2481,5
2482,3
2483,0
2484,1
2485,4
2486,8
2487,3
2488,7
2489,0
2490,5
2491,3
2492,8
2493,3
2494,1
2495,6
2496,7
2497,6
2498,8
2499,4
2500,4
2501,5
2502,7
2503,1
2504,5
2505,6
2506,0
2507,5
2508,8
2509,5
2510,3
2511,0
2512,5
2513,5
2514,5
2515,7
2516,1
2517,1
2518,3
2519,1
2520,6
2521,8
2522,5
2523,5
2524,5
2525,4
2526,8
2527,0
2528,5
2529,8
2530,6
2531,6
2532,5
2533,7
2534,8
2535,6
2536,5
2537,6
2538,3
2539,7
2540,5
2541,6
2542,8
2543,5
2544,4
2545,4
2546,6
2547,6
2548,3
2549,4
2550,5
2551,0
2552,0
2553,4
2554,5
2555,5
2556,5
2557,7
2558,3
2559,7
2560,1
2561,8
2562,4
2563,6
2564,1
2565,0
2566,4
2567,4
2568,4
2569,3
2570,3
2571,5
2572,5
2573,5
2574,8
2575,1
2576,6
2577,5
2578,1
2579,1
2580,4
2581,7
2582,8
2583,6
2584,5
2585,4
2586,3
2587,0
2588,5
2589,8
2590,5
2591,5
2592,5
2593,4
2594,1
2595,8
2596,5
2597,1
2598,4
2599,4
2600,8
2601,5
2602,5
2603,0
2604,7
2605,1
2606,0
2607,0
2608,8
2609,8
2610,5
2611,3
2612,4
2613,0
2614,7
2615,5
2616,8
2617,5
2618,8
2619,5
2620,1
2621,1
2622,5
2623,7
2624,7
2625,1
2626,4
2627,1
2628,5
2629,5
2630,7
2631,8
2632,0
2633,8
2634,6
2635,1
2636,0
2637,5
2638,8
2639,7
2640,3
2641,0
2642,1
2643,8
2644,7
2645,4
2646,5
2647,5
2648,3
2649,5
2650,8
2651,5
2652,1
2653,5
2654,3
2655,0
2656,7
2657,3
2658,5
2659,0
2660,7
2661,7
2662,0
2663,1
2664,7
2665,7
2666,3
2667,3
2668,3
2669,1
2670,3
2671,4
2672,4
2673,5
2674,7
2675,1
2676,1
2677,4
2678,1
2679,1
2680,7
2681,5
2682,5
2683,1
2684,5
2685,8
2686,4
2687,0
2688,0
2689,3
2690,5
2691,8
2692,1
2693,5
2694,1
2695,8
2696,1
2697,1
2698,8
2699,6
2700,4
2701,8
2702,4
2703,8
2704,7
2705,7
2706,3
2707,3
2708,4
2709,8
2710,5
2711,5
2712,6
2713,5
2714,7
2715,8
2716,5
2717,5
2718,0
2719,4
2720,5
2721,7
2722,4
2723,3
2724,5
2725,1
2726,8
2727,7
2728,7
2729,5
2730,5
2731,7
2732,5
2733,0
2734,1
2735,7
2736,6
2737,8
2738,8
2739,4
2740,0
2741,5
2742,6
2743,1
2744,0
2745,7
2746,5
2747,1
2748,5
2749,0
2750,5
2751,8
2752,7
2753,5
2754,7
2755,0
2756,1
2757,5
2758,5
2759,7
2760,4
2761,5
2762,8
2763,5
2764,6
2765,1
2766,3
2767,5
2768,5
2769,5
2770,5
2771,5
2772,7
2773,1
2774,6
2775,0
2776,8
2777,7
2778,1
2779,4
2780,5
2781,3
2782,5
2783,5
2784,5
2785,4
2786,0
2787,5
2788,6
2789,7
2790,6
2791,8
2792,8
2793,3
2794,0
2795,7
2796,0
2797,5
2798,5
2799,6
2800,4
2801,4
2802,5
2803,4
2804,5
2805,5
2806,0
2807,1
2808,8
2809,5
2810,6
2811,3
2812,0
2813,5
2814,1
2815,6
2816,5
2817,5
2818,8
2819,5
2820,8
2821,6
2822,5
2823,5
2824,0
2825,0
2826,4
2827,8
2828,5
2829,0
2830,1
2831,5
2832,3
2833,8
2834,0
2835,7
2836,0
2837,7
2838,5
2839,6
2840,6
2841,8
2842,8
2843,5
2844,4
2845,8
2846,8
2847,1
2848,5
2849,0
2850,8
2851,8
2852,5
2853,8
2854,5
2855,3
2856,8
2857,5
2858,5
2859,0
2860,5
2861,5
2862,7
2863,4
2864,0
2865,7
2866,6
2867,5
2868,8
2869,1
2870,4
2871,3
2872,8
2873,0
2874,5
2875,5
2876,1
2877,7
2878,0
2879,8
2880,7
2881,4
2882,0
2883,1
2884,6
2885,8
2886,1
2887,5
2888,5
2889,0
2890,7
2891,5
2892,3
2893,5
2894,5
2895,5
2896,5
2897,3
2898,8
2899,3
2900,3
2901,4
2902,5
2903,7
2904,1
2905,4
2906,5
2907,7
2908,5
2909,6
2910,3
2911,5
2912,5
2913,5
2914,5
2915,7
2916,1
2917,0
2918,5
2919,0
2920,5
2921,1
2922,0
2923,1
2924,5
2925,1
2926,5
2927,8
2928,3
2929,8
2930,5
2931,1
2932,7
2933,7
2934,5
2935,3
2936,7
2937,0
2938,6
2939,7
2940,0
2941,0
2942,5
2943,8
2944,1
2945,3
2946,3
2947,8
2948,5
2949,5
2950,7
2951,3
2952,7
2953,0
2954,6
2955,3
2956,7
2957,4
2958,8
2959,3
2960,1
2961,0
2962,0
2963,4
2964,8
2965,0
2966,6
2967,6
2968,3
2969,5
2970,5
2971,1
2972,6
2973,4
2974,7
2975,3
2976,6
2977,5
2978,7
2979,3
2980,0
2981,7
2982,3
2983,4
2984,8
2985,4
2986,8
2987,4
2988,4
2989,0
2990,5
2991,0
2992,8
2993,3
2994,7
2995,0
2996,3
